month,coin_name,symbol,open,high,low,close,volume,market_cap,monthly_return,log_return,cumulative_return,ma_20,ma_50,ma_200,rsi_14,macd,macd_signal,volatility_30d,max_drawdown,ath_price,atl_price,drawdown_from_ath,news_sentiment,news_count,news_impact_score,signal
2022-05,XRP,XRP,12077.82,12741.51,9813.48,10231.86,16606201359,6.35,-0.1528,-0.1659,-0.0363,9720.27,9208.67,8697.08,38,2.647,-2.131,0.71,0,12800.14,10231.86,0.201,Positive,12,0.049,Loss
2022-06,XRP,XRP,10231.86,11499.73,9399.66,10680.01,39416157859,1.11,0.0438,0.0429,0.0075,10146.01,9612.01,9078.01,32,2.936,1.125,0.73,-0.044,12800.14,10231.86,0.166,Positive,11,-0.032,Profit
2022-07,XRP,XRP,10680.01,13548.12,9837.98,12575.54,9106272938,2.50,0.1775,0.1634,0.185,11946.76,11317.98,10689.21,53,-4.197,1.546,0.61,-0.229,12800.14,10231.86,0.018,Negative,9,0.073,Profit
2022-08,XRP,XRP,12575.54,14745.91,11490.03,14270.15,14877007669,8.89,0.1348,0.1264,0.3198,13556.64,12843.13,12129.62,59,2.267,2.141,0.43,-0.395,14270.15,10231.86,0,Positive,17,-0.017,Profit
2022-09,XRP,XRP,14270.15,18233.42,13204.22,17278.53,13848952871,2.20,0.2108,0.1913,0.5306,16414.6,15550.68,14686.75,47,-0.547,-3.941,0.56,-0.689,17278.53,10231.86,0,Positive,24,-0.047,Profit
2022-10,XRP,XRP,17278.53,22053,15963.12,21075.89,22295220169,6.79,0.2198,0.1987,0.7504,20022.09,18968.3,17914.5,57,-3.717,0.692,0.57,-1.06,21075.89,10231.86,0,Negative,21,-0.043,Profit
2022-11,XRP,XRP,21075.89,23573.01,19016.1,21636.98,5760275612,6.69,0.0266,0.0263,0.777,20555.13,19473.28,18391.44,59,-4.579,-1.656,0.44,-1.115,21636.98,10231.86,0,Positive,19,0.041,Profit
2022-12,XRP,XRP,21636.98,23795.17,20704.5,21719.25,1335377323,3.94,0.0038,0.0038,0.7808,20633.29,19547.33,18461.36,68,2.6,-2.404,0.38,-1.123,21719.25,10231.86,0,Negative,17,0.066,Profit
2023-01,XRP,XRP,21719.25,25310.27,20972.7,23885.21,26260559397,2.21,0.0997,0.0951,0.8805,22690.95,21496.69,20302.43,33,3.312,-1.816,0.65,-1.334,23885.21,10231.86,0,Negative,17,0.043,Profit
2023-02,XRP,XRP,23885.21,29965.49,23252.85,27633.85,21411869068,2.70,0.1569,0.1458,1.0375,26252.16,24870.47,23488.77,34,-1.542,-0.236,0.29,-1.701,27633.85,10231.86,0,Positive,10,0.051,Profit
2023-03,XRP,XRP,27633.85,36671.89,26786.08,34444.32,24828585381,2.18,0.2465,0.2203,1.2839,32722.1,30999.89,29277.67,49,-1.214,-3.332,0.7,-2.366,34444.32,10231.86,0,Positive,21,-0.074,Profit
2023-04,XRP,XRP,34444.32,35843.55,32808.94,35130.65,5678487415,4.05,0.0199,0.0197,1.3038,33374.12,31617.59,29861.05,59,0.909,-0.56,0.22,-2.433,35130.65,10231.86,0,Positive,11,0.021,Profit
2023-05,XRP,XRP,35130.65,36400.77,27654.89,29539.77,18407241944,4.65,-0.1591,-0.1733,1.1447,28062.79,26585.8,25108.81,49,0.096,-1.417,0.52,-1.887,35130.65,10231.86,0.159,Positive,26,-0.043,Loss
2023-06,XRP,XRP,29539.77,31607.55,24607.38,26449.67,13917340651,5.15,-0.1046,-0.1105,1.0401,25127.19,23804.71,22482.22,30,-4.662,0.221,0.67,-1.585,35130.65,10231.86,0.247,Negative,23,-0.051,Loss
2023-07,XRP,XRP,26449.67,30816.49,24817.63,29359.35,41652875931,3.30,0.11,0.1044,1.1501,27891.39,26423.42,24955.45,52,-2.37,0.531,0.64,-1.869,35130.65,10231.86,0.164,Positive,20,-0.056,Profit
2023-08,XRP,XRP,29359.35,30194.77,26851.85,28037.15,29641918903,1.27,-0.045,-0.0461,1.1051,26635.29,25233.44,23831.58,34,-4.688,-2.948,0.43,-1.74,35130.65,10231.86,0.202,Positive,13,0.039,Loss
2023-09,XRP,XRP,28037.15,34787.43,27178.33,33598.95,5704534154,4.33,0.1984,0.181,1.3034,31919.01,30239.06,28559.11,54,4.143,0.451,0.68,-2.284,35130.65,10231.86,0.044,Positive,15,-0.043,Profit
2023-10,XRP,XRP,33598.95,44415.07,32780.57,41291.77,23307523779,6.53,0.229,0.2062,1.5324,39227.18,37162.59,35098,30,3.082,-0.632,0.67,-3.036,41291.77,10231.86,0,Positive,13,0.059,Profit
2023-11,XRP,XRP,41291.77,56802.58,37970.54,52615.31,43759374287,3.76,0.2742,0.2423,1.8066,49984.54,47353.78,44723.01,51,4.891,-3.709,0.62,-4.142,52615.31,10231.86,0,Positive,23,-0.078,Profit
2023-12,XRP,XRP,52615.31,57039.4,49980.23,55208.25,12203634424,2.82,0.0493,0.0481,1.8559,52447.84,49687.42,46927.01,63,-1.266,-3.877,0.73,-4.396,55208.25,10231.86,0,Negative,8,-0.002,Profit
2024-01,XRP,XRP,55208.25,58259.09,49793,51318.33,11088565132,7.48,-0.0705,-0.0731,1.7854,48752.42,46186.5,43620.58,58,3.288,2.146,0.21,-4.016,55208.25,10231.86,0.07,Positive,25,0.064,Loss
2024-02,XRP,XRP,51318.33,57193.79,49372.82,55325.9,43589708408,7.80,0.0781,0.0752,1.8635,52559.61,49793.31,47027.02,44,4.94,-1.53,0.53,-4.407,55325.9,10231.86,0,Negative,18,-0.051,Profit
2024-03,XRP,XRP,55325.9,57942.44,49115.48,50976.18,20228241986,6.65,-0.0786,-0.0819,1.7849,48427.38,45878.57,43329.76,66,2.662,-1.732,0.68,-3.982,55325.9,10231.86,0.079,Positive,24,0.002,Loss
2024-04,XRP,XRP,50976.18,61219.98,46321.34,57574.57,46963398707,6.31,0.1294,0.1217,1.9144,54695.84,51817.12,48938.39,57,4.108,-3.868,0.53,-4.627,57574.57,10231.86,0,Positive,24,-0.013,Profit
2024-05,XRP,XRP,57574.57,60734.63,45389.27,50416.29,38514740598,8.43,-0.1243,-0.1328,1.79,47895.48,45374.67,42853.85,57,-4.454,3.082,0.52,-3.927,57574.57,10231.86,0.124,Positive,24,-0.065,Loss
2024-06,XRP,XRP,50416.29,55257.6,42501.38,46046.89,24507429332,5.14,-0.0867,-0.0907,1.7034,43744.54,41442.2,39139.85,62,-4.247,1.319,0.7,-3.5,57574.57,10231.86,0.2,Positive,12,0.026,Loss
2024-07,XRP,XRP,46046.89,50424.34,41782.31,45692.9,44937412495,1.76,-0.0077,-0.0077,1.6957,43408.26,41123.61,38838.97,45,-4.903,-2.036,0.35,-3.466,57574.57,10231.86,0.206,Positive,23,-0.015,Loss
2024-08,XRP,XRP,45692.9,55433.94,44203.79,51405.17,10095252547,7.58,0.125,0.1178,1.8207,48834.91,46264.65,43694.39,56,4.136,-1.071,0.66,-4.024,57574.57,10231.86,0.107,Positive,20,0.022,Profit
2024-09,XRP,XRP,51405.17,58276.88,46591.33,53638.61,7682007366,8.65,0.0434,0.0425,1.8641,50956.68,48274.75,45592.82,47,2.384,-0.694,0.46,-4.242,57574.57,10231.86,0.068,Negative,7,0.013,Profit
2024-10,XRP,XRP,53638.61,58334.79,49532.29,51547.53,7539941024,7.97,-0.039,-0.0398,1.8251,48970.16,46392.78,43815.4,60,3.372,2.116,0.73,-4.038,57574.57,10231.86,0.105,Negative,18,0.052,Loss
2024-11,XRP,XRP,51547.53,59139.46,48783.8,54658.44,26257538658,8.52,0.0604,0.0586,1.8855,51925.51,49192.59,46459.67,45,-0.073,-2.698,0.72,-4.342,57574.57,10231.86,0.051,Positive,26,0.055,Profit
2024-12,XRP,XRP,54658.44,56494.61,43190.99,44299.9,22918846591,8.20,-0.1895,-0.2101,1.696,42084.91,39869.91,37654.92,47,0.613,3.845,0.77,-3.33,57574.57,10231.86,0.231,Positive,11,-0.061,Loss
2022-01,Cardano,ADA,31944.53,40139.01,30111.15,38944.3,19960671800,2.05,0.2191,0.1981,0.2191,36997.08,35049.87,33102.65,40,0.872,-3.46,0.36,-0.219,38944.3,31944.53,0,Positive,26,-0.078,Profit
2022-02,Cardano,ADA,38944.3,48765.2,36383.19,46338.12,2343036655,6.39,0.1899,0.1738,0.409,44021.22,41704.31,39387.4,64,4.378,-3.28,0.69,-0.451,46338.12,31944.53,0,Positive,19,-0.009,Profit
2022-03,Cardano,ADA,46338.12,63984.23,44221.09,58200.03,4910953349,8.65,0.256,0.2279,0.665,55290.03,52380.03,49470.03,33,-2.866,-3.142,0.59,-0.822,58200.03,31944.53,0,Positive,29,0.006,Profit
2022-04,Cardano,ADA,58200.03,75653.02,55531.64,70451.35,49463800500,3.09,0.2105,0.191,0.8755,66928.79,63406.22,59883.65,50,3.468,3.516,0.21,-1.205,70451.35,31944.53,0,Positive,15,-0.055,Profit
2022-05,Cardano,ADA,70451.35,72489.1,65529.27,68695.11,25106142303,4.43,-0.0249,-0.0252,0.8505,65260.36,61825.6,58390.84,64,-2.72,3.191,0.7,-1.15,70451.35,31944.53,0.025,Positive,20,-0.04,Loss
2022-06,Cardano,ADA,68695.11,81528.97,62850.67,77533.96,11713375940,5.79,0.1287,0.121,0.9792,73657.26,69780.56,65903.87,60,4.704,-0.612,0.28,-1.427,77533.96,31944.53,0,Positive,24,0.075,Profit
2022-07,Cardano,ADA,77533.96,93267.88,75596.78,84947.6,30623023035,4.59,0.0956,0.0913,1.0748,80700.22,76452.84,72205.46,30,1.118,3.403,0.59,-1.659,84947.6,31944.53,0,Positive,31,0.004,Profit
2022-08,Cardano,ADA,84947.6,89501.82,70619.62,73835.04,13434727086,7.81,-0.1308,-0.1402,0.944,70143.29,66451.54,62759.79,46,-2.374,-2.374,0.25,-1.311,84947.6,31944.53,0.131,Positive,7,0.039,Loss
2022-09,Cardano,ADA,73835.04,76604.93,47473.83,52453.41,32012116363,6.82,-0.2896,-0.3419,0.6544,49830.74,47208.07,44585.4,40,-3.518,-1.608,0.34,-0.642,84947.6,31944.53,0.383,Negative,24,0.004,Loss
2022-10,Cardano,ADA,52453.41,61901.26,50232.38,56571.6,37584787567,6.52,0.0785,0.0756,0.7329,53743.02,50914.44,48085.86,55,1.509,-2.692,0.36,-0.771,84947.6,31944.53,0.334,Positive,16,0.018,Profit
2022-11,Cardano,ADA,56571.6,70707.79,53704.18,64501.83,39544851506,5.57,0.1402,0.1312,0.8731,61276.74,58051.65,54826.55,39,3.781,-2.595,0.65,-1.019,84947.6,31944.53,0.241,Positive,26,0.005,Profit
2022-12,Cardano,ADA,64501.83,76380.4,62015.78,69459.84,17458003596,2.83,0.0769,0.0741,0.95,65986.85,62513.85,59040.86,41,-3.685,-1.676,0.76,-1.174,84947.6,31944.53,0.182,Negative,22,0.044,Profit
2023-01,Cardano,ADA,69459.84,79944.78,67151.66,76459.98,13435745286,1.31,0.1008,0.096,1.0508,72636.98,68813.98,64990.98,42,2.324,3.698,0.29,-1.394,84947.6,31944.53,0.1,Negative,20,-0.06,Profit
2023-02,Cardano,ADA,76459.98,78965.09,62680.17,69638.86,29363855508,1.31,-0.0892,-0.0934,0.9615,66156.92,62674.98,59193.03,54,-4.902,-3.253,0.62,-1.18,84947.6,31944.53,0.18,Negative,7,-0.039,Loss
2023-03,Cardano,ADA,69638.86,73421.95,60097.78,63507.97,6602201877,1.21,-0.088,-0.0922,0.8735,60332.57,57157.17,53981.77,33,4.303,-2.705,0.63,-0.988,84947.6,31944.53,0.252,Negative,13,0.044,Loss
2023-04,Cardano,ADA,63507.97,68506.56,58742.51,65855.58,38826204511,9.53,0.037,0.0363,0.9105,62562.8,59270.02,55977.24,62,-0.333,0.189,0.52,-1.062,84947.6,31944.53,0.225,Positive,18,0.062,Profit
2023-05,Cardano,ADA,65855.58,77256.12,61126.13,74865.74,17869577463,4.42,0.1368,0.1282,1.0473,71122.46,67379.17,63635.88,55,-1.567,-1.129,0.77,-1.344,84947.6,31944.53,0.119,Negative,24,0.041,Profit
2023-06,Cardano,ADA,74865.74,77321.73,68474.25,74783.26,5568520532,7.17,-0.0011,-0.0011,1.0462,71044.1,67304.94,63565.77,66,3.496,-2.372,0.77,-1.341,84947.6,31944.53,0.12,Positive,27,0.004,Loss
2023-07,Cardano,ADA,74783.26,79711.04,66117.13,69053.28,22708500844,4.91,-0.0766,-0.0797,0.9696,65600.62,62147.95,58695.29,45,-4.875,-1.199,0.22,-1.162,84947.6,31944.53,0.187,Negative,19,-0.027,Loss
2023-08,Cardano,ADA,69053.28,74913.06,65113.61,70056.78,24445986696,6.70,0.0145,0.0144,0.9841,66553.94,63051.1,59548.26,49,4.353,3.807,0.31,-1.193,84947.6,31944.53,0.175,Positive,32,0.044,Profit
2023-09,Cardano,ADA,70056.78,78577.8,67021.93,72087.83,31084308247,8.16,0.029,0.0286,1.0131,68483.43,64879.04,61274.65,52,4.846,-1.648,0.72,-1.257,84947.6,31944.53,0.151,Positive,17,-0.078,Profit
2023-10,Cardano,ADA,72087.83,84342.26,67291.44,77069.17,17934723731,8.95,0.0691,0.0668,1.0822,73215.71,69362.25,65508.8,57,-3.693,-0.9,0.39,-1.413,84947.6,31944.53,0.093,Positive,27,0.077,Profit
2023-11,Cardano,ADA,77069.17,82753.09,64310.38,68690.7,5105988267,1.22,-0.1087,-0.1151,0.9735,65256.16,61821.63,58387.09,42,0.298,-0.284,0.59,-1.15,84947.6,31944.53,0.191,Negative,14,-0.079,Loss
2023-12,Cardano,ADA,68690.7,75502.96,63939.86,73212.78,45969359979,8.86,0.0658,0.0638,1.0393,69552.14,65891.5,62230.86,63,4.009,-3.899,0.64,-1.292,84947.6,31944.53,0.138,Positive,30,0.026,Profit
2024-01,Cardano,ADA,73212.78,76351.32,42159.74,45451.24,36320530255,2.93,-0.3792,-0.4767,0.6601,43178.68,40906.12,38633.55,35,-3.267,-0.784,0.69,-0.423,84947.6,31944.53,0.465,Negative,11,0.05,Loss
2024-02,Cardano,ADA,45451.24,52418.75,44148.62,48171.89,4470601471,4.44,0.0599,0.0581,0.72,45763.3,43354.7,40946.11,65,-0.451,3.662,0.61,-0.508,84947.6,31944.53,0.433,Positive,13,0.018,Profit
2024-03,Cardano,ADA,48171.89,59605.61,47077,57464.43,34138160863,1.96,0.1929,0.1764,0.9129,54591.21,51717.99,48844.77,43,3.263,2.16,0.61,-0.799,84947.6,31944.53,0.324,Positive,14,-0.011,Profit
2024-04,Cardano,ADA,57464.43,59885.84,52951.63,57836.07,43718314052,5.05,0.0065,0.0064,0.9194,54944.27,52052.47,49160.66,61,-4.633,3.072,0.61,-0.811,84947.6,31944.53,0.319,Positive,18,0.036,Profit
2024-05,Cardano,ADA,57836.07,67919.7,54334.48,64843.52,23349832540,7.68,0.1212,0.1144,1.0405,61601.35,58359.17,55116.99,44,1.55,-1.575,0.52,-1.03,84947.6,31944.53,0.237,Negative,18,0.023,Profit
2024-06,Cardano,ADA,64843.52,79725.35,62966.28,77154.44,3320330735,7.54,0.1899,0.1738,1.2304,73296.71,69438.99,65581.27,52,-1.416,0.455,0.24,-1.415,84947.6,31944.53,0.092,Positive,20,0.025,Profit
2024-07,Cardano,ADA,77154.44,88429.39,74484.18,84673.61,3980048647,1.09,0.0975,0.093,1.3278,80439.93,76206.25,71972.57,62,4.38,1.003,0.42,-1.651,84947.6,31944.53,0.003,Positive,22,-0.076,Profit
2024-08,Cardano,ADA,84673.61,92137.37,73975.5,76831,5868690718,6.55,-0.0926,-0.0972,1.2352,72989.45,69147.9,65306.35,66,-0.422,2.576,0.63,-1.405,84947.6,31944.53,0.096,Positive,20,0.011,Loss
2024-09,Cardano,ADA,76831,82402.03,70739.46,73697.28,26652613155,1.20,-0.0408,-0.0416,1.1944,70012.41,66327.55,62642.69,68,-2.789,-1.93,0.74,-1.307,84947.6,31944.53,0.132,Negative,16,0.029,Loss
2024-10,Cardano,ADA,73697.28,78738.8,64944.79,69981.88,37596813414,1.32,-0.0504,-0.0517,1.144,66482.79,62983.69,59484.6,69,-3.624,2.362,0.25,-1.191,84947.6,31944.53,0.176,Positive,19,0.05,Loss
2024-11,Cardano,ADA,69981.88,73977.68,63897.98,67587.48,31293683906,2.96,-0.0342,-0.0348,1.1098,64208.11,60828.74,57449.36,40,-1.664,2.895,0.51,-1.116,84947.6,31944.53,0.204,Positive,21,-0.007,Loss
2024-12,Cardano,ADA,67587.48,82106.94,64844.5,75460.33,16664466100,1.13,0.1165,0.1102,1.2263,71687.32,67914.3,64141.28,61,3.58,1.09,0.2,-1.362,84947.6,31944.53,0.112,Negative,7,0.052,Profit
2022-01,Dogecoin,DOGE,22046.08,25330.2,20830.54,24055.5,45700626792,4.12,0.0911,0.0872,0.0911,22852.73,21649.95,20447.18,49,4.009,-0.784,0.39,-0.091,24055.5,22046.08,0,Positive,29,0.06,Profit
2022-02,Dogecoin,DOGE,24055.5,26111.14,20965.13,22682.06,11166204829,1.87,-0.0571,-0.0588,0.0341,21547.96,20413.85,19279.75,57,1.846,3.814,0.25,-0.029,24055.5,22046.08,0.057,Positive,19,-0.019,Loss
2022-03,Dogecoin,DOGE,22682.06,26788.69,21739.07,24765.96,34211854969,2.81,0.0919,0.0879,0.1259,23527.66,22289.36,21051.07,38,4.76,2.608,0.32,-0.123,24765.96,22046.08,0,Positive,18,0.043,Profit
2022-04,Dogecoin,DOGE,24765.96,26389.86,20434.66,21941.87,35860637499,3.58,-0.114,-0.1211,0.0119,20844.77,19747.68,18650.59,57,3.863,2.078,0.63,0,24765.96,21941.87,0.114,Negative,21,0.06,Loss
2022-05,Dogecoin,DOGE,21941.87,26003.08,20255.15,24999.08,10884799022,2.73,0.1393,0.1304,0.1512,23749.13,22499.17,21249.22,65,4.899,-0.726,0.65,-0.139,24999.08,21941.87,0,Positive,5,-0.03,Profit
2022-06,Dogecoin,DOGE,24999.08,26193.73,23640,25514.55,8684577605,2.05,0.0206,0.0204,0.1718,24238.82,22963.09,21687.37,57,4.994,1.125,0.41,-0.163,25514.55,21941.87,0,Positive,14,-0.054,Profit
2022-07,Dogecoin,DOGE,25514.55,27076.21,24004.3,26106.96,5400777098,4.98,0.0232,0.023,0.1951,24801.61,23496.26,22190.91,42,-0.703,-3.036,0.79,-0.19,26106.96,21941.87,0,Negative,14,0.034,Profit
2022-08,Dogecoin,DOGE,26106.96,34899.12,24083.73,33832.06,24430261028,5.77,0.2959,0.2592,0.491,32140.46,30448.86,28757.26,64,-2.115,-2.625,0.69,-0.542,33832.06,21941.87,0,Positive,24,-0.056,Profit
2022-09,Dogecoin,DOGE,33832.06,35007.42,28960.56,30581.79,30136379267,5.84,-0.0961,-0.101,0.3949,29052.7,27523.61,25994.52,67,1.745,-1.735,0.64,-0.394,33832.06,21941.87,0.096,Positive,21,-0.024,Loss
2022-10,Dogecoin,DOGE,30581.79,31589.4,27214.17,29478.96,30053090137,4.06,-0.0361,-0.0367,0.3588,28005.01,26531.06,25057.11,57,-3.918,-2.346,0.21,-0.344,33832.06,21941.87,0.129,Positive,28,-0.012,Loss
2022-11,Dogecoin,DOGE,29478.96,32081.79,21961.49,24272.36,38596326341,1.70,-0.1766,-0.1943,0.1822,23058.74,21845.13,20631.51,69,-4.764,1.874,0.46,-0.106,33832.06,21941.87,0.283,Positive,9,-0.068,Loss
2022-12,Dogecoin,DOGE,24272.36,29505.97,22681.9,27001.73,15780249082,3.33,0.1124,0.1066,0.2947,25651.65,24301.56,22951.47,34,-3.769,3.295,0.77,-0.231,33832.06,21941.87,0.202,Negative,24,0.005,Profit
2023-01,Dogecoin,DOGE,27001.73,28240.55,17312.56,19106.55,47496386657,1.21,-0.2924,-0.3459,0.0023,18151.22,17195.9,16240.57,41,-4.84,-1.953,0.57,0,33832.06,19106.55,0.435,Positive,22,0.043,Loss
2023-02,Dogecoin,DOGE,19106.55,22827.47,18551.04,21131.25,26512004037,2.18,0.106,0.1007,0.1082,20074.68,19018.12,17961.56,47,-3.809,-1.959,0.58,-0.106,33832.06,19106.55,0.375,Positive,9,-0.077,Profit
2023-03,Dogecoin,DOGE,21131.25,22445.51,17044.22,18368,44219626247,1.56,-0.1308,-0.1401,-0.0225,17449.6,16531.2,15612.8,48,3.647,-3.257,0.61,0,33832.06,18368,0.457,Negative,13,-0.016,Loss
2023-04,Dogecoin,DOGE,18368,20738.33,17222.35,20058.49,40730272706,5.85,0.092,0.088,0.0695,19055.56,18052.64,17049.71,52,2.411,-0.657,0.8,-0.092,33832.06,18368,0.407,Positive,21,0.06,Profit
2023-05,Dogecoin,DOGE,20058.49,20889.24,18934.5,20076.15,43021536676,1.27,0.0009,0.0009,0.0704,19072.34,18068.53,17064.72,51,2.465,-1.293,0.74,-0.093,33832.06,18368,0.407,Positive,14,0.049,Profit
2023-06,Dogecoin,DOGE,20076.15,26516.2,18583.01,24335.15,2718491314,1.40,0.2121,0.1924,0.2825,23118.39,21901.64,20684.88,67,3.23,1.676,0.72,-0.325,33832.06,18368,0.281,Positive,6,-0.015,Profit
2023-07,Dogecoin,DOGE,24335.15,25940.86,21818.5,23948.25,15375987491,4.37,-0.0159,-0.016,0.2666,22750.84,21553.43,20356.01,37,-1.559,2.256,0.26,-0.304,33832.06,18368,0.292,Negative,26,0.072,Loss
2023-08,Dogecoin,DOGE,23948.25,28523.2,21833.94,27299.63,10424670945,1.40,0.1399,0.131,0.4066,25934.65,24569.67,23204.69,65,3.618,-2.954,0.2,-0.486,33832.06,18368,0.193,Positive,22,-0.018,Profit
2023-09,Dogecoin,DOGE,27299.63,31742.71,25085.43,30813.44,37579040309,3.90,0.1287,0.1211,0.5353,29272.77,27732.1,26191.43,38,2.801,-0.1,0.56,-0.678,33832.06,18368,0.089,Negative,17,0.01,Profit
2023-10,Dogecoin,DOGE,30813.44,31648.84,27907.02,29133.76,47031983521,3.77,-0.0545,-0.0561,0.4808,27677.07,26220.38,24763.69,41,-3.351,-1.385,0.43,-0.586,33832.06,18368,0.139,Positive,28,-0.042,Loss
2023-11,Dogecoin,DOGE,29133.76,31254.82,22133.48,23468.55,46950635678,2.75,-0.1945,-0.2162,0.2863,22295.12,21121.7,19948.27,63,-0.905,1.343,0.58,-0.278,33832.06,18368,0.306,Positive,14,0.063,Loss
2023-12,Dogecoin,DOGE,23468.55,25584.22,18192.57,18692.67,28349680721,2.51,-0.2035,-0.2275,0.0828,17758.04,16823.41,15888.77,54,0.06,-1.524,0.2,-0.018,33832.06,18368,0.447,Positive,15,-0.066,Loss
2024-01,Dogecoin,DOGE,18692.67,19855.27,18107.74,19383.59,5202187658,1.78,0.037,0.0363,0.1198,18414.41,17445.23,16476.05,47,-3.686,-2.62,0.22,-0.055,33832.06,18368,0.427,Positive,8,-0.02,Profit
2024-02,Dogecoin,DOGE,19383.59,21626.38,18877.83,19915.44,44399124456,2.17,0.0274,0.0271,0.1472,18919.67,17923.9,16928.12,54,4.668,1.485,0.57,-0.084,33832.06,18368,0.411,Negative,12,-0.072,Profit
2024-03,Dogecoin,DOGE,19915.44,21532.05,18080.03,20341.02,10425448979,1.46,0.0214,0.0211,0.1686,19323.97,18306.92,17289.87,33,4.447,-1.073,0.43,-0.107,33832.06,18368,0.399,Positive,18,-0.039,Profit
2024-04,Dogecoin,DOGE,20341.02,22628.31,19461.92,21063.51,30808665803,2.70,0.0355,0.0349,0.2041,20010.33,18957.16,17903.98,45,0.396,2.901,0.66,-0.147,33832.06,18368,0.377,Positive,10,0.045,Profit
2024-05,Dogecoin,DOGE,21063.51,23095.18,20083.82,20642.66,25513797001,2.17,-0.02,-0.0202,0.1841,19610.52,18578.39,17546.26,42,3.647,-0.83,0.5,-0.124,33832.06,18368,0.39,Positive,23,0.013,Loss
2024-06,Dogecoin,DOGE,20642.66,23691.28,18771.66,22081.41,28046489955,7.53,0.0697,0.0674,0.2538,20977.34,19873.27,18769.2,37,-3.935,0.869,0.63,-0.202,33832.06,18368,0.347,Positive,17,0.016,Profit
2024-07,Dogecoin,DOGE,22081.41,26321.37,21004.01,23947.15,1605177672,4.62,0.0845,0.0811,0.3383,22749.8,21552.44,20355.08,49,3.47,-1.904,0.4,-0.304,33832.06,18368,0.292,Positive,24,0.051,Profit
2024-08,Dogecoin,DOGE,23947.15,30143.15,22162.05,29329.64,44864452373,2.65,0.2248,0.2027,0.5631,27863.16,26396.68,24930.19,66,-0.147,0.223,0.45,-0.597,33832.06,18368,0.133,Negative,13,0.018,Profit
2024-09,Dogecoin,DOGE,29329.64,32534.06,26643.69,31755.22,11521594773,6.04,0.0827,0.0795,0.6458,30167.46,28579.7,26991.93,34,4.785,2.863,0.44,-0.729,33832.06,18368,0.061,Positive,13,0.022,Profit
2024-10,Dogecoin,DOGE,31755.22,42187.58,30757.48,38514.48,46886440857,5.13,0.2129,0.193,0.8586,36588.75,34663.03,32737.31,37,1.464,0.045,0.72,-1.097,38514.48,18368,0,Positive,23,-0.009,Profit
2024-11,Dogecoin,DOGE,38514.48,46570.17,35690.31,43496.18,11688240657,1.95,0.1293,0.1216,0.988,41321.37,39146.56,36971.75,38,2.989,-3.823,0.65,-1.368,43496.18,18368,0,Negative,12,-0.052,Profit
2024-12,Dogecoin,DOGE,43496.18,45460.66,37758.11,41920.42,1951099331,6.52,-0.0362,-0.0369,0.9518,39824.4,37728.38,35632.36,62,-0.556,0.483,0.42,-1.282,43496.18,18368,0.036,Positive,14,0.008,Loss
2022-01,Solana,SOL,9070.94,9399.64,7903.39,8239.91,25262804123,7.31,-0.0916,-0.0961,-0.0916,7827.92,7415.92,7003.93,62,0.345,1.709,0.6,0,9070.94,8239.91,0.092,Positive,6,-0.056,Loss
2022-02,Solana,SOL,8239.91,8867.59,6101.47,6627.39,32461838551,1.02,-0.1957,-0.2178,-0.2873,6296.02,5964.65,5633.28,47,-2.334,0.03,0.57,0,9070.94,6627.39,0.269,Positive,22,0.04,Loss
2022-03,Solana,SOL,6627.39,7283.19,5687.69,5895.57,31258098799,7.62,-0.1104,-0.117,-0.3977,5600.79,5306.02,5011.24,60,-4.884,2.546,0.55,0,9070.94,5895.57,0.35,Negative,23,0.065,Loss
2022-04,Solana,SOL,5895.57,6297.53,5775.01,5920.21,27385970335,1.47,0.0042,0.0042,-0.3936,5624.2,5328.19,5032.18,41,-4.51,-0.778,0.72,-0.004,9070.94,5895.57,0.347,Positive,10,-0.045,Profit
2022-05,Solana,SOL,5920.21,7523.07,5358.29,7013.76,16801470255,5.80,0.1847,0.1695,-0.2088,6663.08,6312.39,5961.7,56,-1.345,-0.988,0.21,-0.19,9070.94,5895.57,0.227,Negative,9,0.063,Profit
2022-06,Solana,SOL,7013.76,8481.36,6657.89,8034.8,22070617512,1.30,0.1456,0.1359,-0.0633,7633.06,7231.32,6829.58,39,-4.521,1.171,0.2,-0.363,9070.94,5895.57,0.114,Negative,13,-0.012,Profit
2022-07,Solana,SOL,8034.8,11002.84,7493.83,10372.78,5516997421,9.81,0.291,0.2554,0.2277,9854.14,9335.5,8816.86,61,-0.797,1.883,0.69,-0.759,10372.78,5895.57,0,Negative,20,-0.047,Profit
2022-08,Solana,SOL,10372.78,11568.63,9490.6,10729.76,2131817465,2.54,0.0344,0.0338,0.2621,10193.27,9656.78,9120.3,43,-3.714,-2.657,0.75,-0.82,10729.76,5895.57,0,Negative,7,-0.056,Profit
2022-09,Solana,SOL,10729.76,11598.76,8206.66,9027.24,39851364312,1.05,-0.1587,-0.1728,0.1035,8575.88,8124.52,7673.15,66,-2.609,2.077,0.21,-0.531,10729.76,5895.57,0.159,Negative,19,0.074,Loss
2022-10,Solana,SOL,9027.24,9607.78,6905.44,7229.76,32072669556,3.53,-0.1991,-0.222,-0.0957,6868.27,6506.79,6145.3,68,1.774,2.274,0.75,-0.226,10729.76,5895.57,0.326,Positive,25,-0.044,Loss
